gender,weight,height
Male,69.446,178.676
Male,70.435,189.907
Male,72.391,199.574
Male,69.227,185.916
Male,67.105,165.374
Male,70.344,177.473
Male,72.385,189.166
Male,70.583,206.426
Male,67.403,199.68
Male,73.439,226.226
Male,67.202,174.441
Male,74.03,215.293
Male,68.903,175.435
Male,63.875,168.078
Male,68.074,185.534
Male,67.777,179.865
Male,69.518,189.617
Male,68.401,182.26
Male,68.884,181.512
Male,69.768,194.604
Male,65.716,174.413
Male,66.227,180.904
Male,62.773,163.186
Male,67.129,177.72
Male,69.896,181.448
Male,67.688,177.91
Male,69.605,191.033
Male,69.702,177.149
Male,67.435,159.812
Male,68.143,188.145
Male,70.491,208.765
Male,70.984,192.111
Male,71.243,220.262
Male,68.486,186.413
Male,69.285,197.195
Male,64.601,140.196
Male,68.701,180.224
Male,68.293,176.007
Male,65.714,167.829
Male,67.848,153.031
Male,67.408,162.823
Male,66.098,163.641
Male,67.612,190.417
Male,66.246,191.637
Male,67.728,175.21
Male,69.044,184.04
Male,78.462,227.343
Male,70.616,198.388
Male,70.404,193.857
Male,67.872,176.905
Male,70.851,185.352
Male,67.903,192.652
Male,74.724,207.298
Male,68.383,179.165
Male,75.753,226.503
Male,71.027,186.229
Male,70.753,202.742
Male,76.294,233.504
Male,69.601,192.113
Male,69.567,194.984
Male,69.58,196.136
Male,65.828,157.608
Male,67.796,184.863
Male,68.39,179.352
Male,64.922,158.413
Male,68.445,182.449
Male,72.674,206.98
Male,66.054,161.558
Male,61.311,150.316
Male,68.275,159.982
Male,75.263,223.45
Male,66.47,182.468
Male,66.525,179.223
Male,67.75,179.116
Male,71.776,210.729
Male,68.997,200.313
Male,68.306,185.28
Male,73.964,215.044
Male,68.752,194.132
Male,73.573,207.209
Male,66.929,169.104
Male,69.352,195.171
Male,67.017,183.381
Male,72.061,200.074
Male,67.878,175.463
Male,63.943,153.947
Male,66.12,172.509
Male,73.815,208.866
Male,64.755,160.975
Male,67.015,188.975
Male,70.879,194.074
Male,67.413,168.635
Male,66.935,175.041
Male,64.68,176.074
Male,67.322,168.745
Male,68.301,194.546
Male,73.803,227.435
Male,66.255,176.486
Male,67.706,177.257
Male,65.854,178.031
Male,71.807,211.361
Male,65.343,155.729
Male,67.969,192.06
Male,75.155,214.371
Male,63.409,163.074
Male,65.102,156.658
Male,67.727,164.933
Male,72.311,201.913
Male,69.443,197.646
Male,64.877,176.796
Male,66.975,188.025
Male,66.909,181.996
Male,68.128,175.637
Male,70.388,176.065
Male,70.506,206.441
Male,69.77,197.828
Male,68.408,177.111
Male,67.294,174.088
Male,68.226,175.671
Male,67.534,180.27
Male,74.406,220.72
Male,68.998,181.941
Male,68.342,187.633
Male,69.002,188.331
Male,64.834,164.597
Male,73.063,216.04
Male,71.602,211.032
Male,70.252,190.916
Male,71.016,198.272
Male,69.369,187.571
Male,64.126,157.664
Male,70.535,204.419
Male,63.399,141.057
Male,71.41,207.303
Male,69.877,217.995
Male,66.875,169.636
Male,71.25,191.068
Male,73.574,199.469
Male,68.168,201.439
Male,73.575,215.071
Male,69.895,171.919
Male,64.879,161.611
Male,72.033,209.574
Male,67.406,163.477
Male,67.629,177.43
Male,69.55,199.808
Male,66.304,179.76
Male,68.697,178.015
Male,70.554,181.68
Male,66.34,163.001
Male,68.368,176.505
Male,72.37,224.604
Male,67.192,193.789
Male,67.532,164.004
Male,68.619,189.702
Male,68.558,186.065
Male,70.3,196.585
Male,68.905,195.409
Male,69.382,198.85
Male,72.611,200.634
Male,67.566,178.372
Male,69.236,202.203
Male,70.062,184.505
Male,69.305,193.53
Male,74.687,230.137
Male,67.554,172.87
Male,67.048,171.346
Male,72.742,202.874
Male,68.356,204.359
Male,67.092,168.32
Male,74.209,197.475
Male,60.82,137.775
Male,69.634,200.343
Male,67.731,194.18
Male,69.79,194.401
Male,69.99,208.108
Male,64.437,166.49
Male,64.804,185.26
Male,69.56,197.188
Male,68.003,193.912
Male,70.491,203.285
Male,74.054,207.728
Male,71.814,197.803
Male,67.272,182.898
Male,67.592,174.435
Male,62.295,149.497
Male,71.955,215.156
Male,68.415,179.828
Male,69.566,203.216
Male,71.089,182.777
Male,72.129,216.217
Male,72.541,213.717
Male,64.73,161.952
Male,70.959,212.23
Male,70.732,197.812
Male,66.352,171.964
Male,70.678,203.275
Male,66.855,164.701
Male,70.173,192.632
Male,71.615,208.672
Male,70.243,198.2
Male,67.846,168.067
Male,72.089,209.532
Male,68.887,175.992
Male,69.735,196.218
Male,69.33,194.827
Male,68.561,178.692
Male,68.631,193.129
Male,74.093,217.713
Male,72.379,216.938
Male,68.415,190.128
Male,68.611,181.231
Male,65.057,173.435
Male,75.572,217.118
Male,70.341,199.133
Male,73.425,220.208
Male,73.279,209.229
Male,65.352,172.567
Male,74.686,224.63
Male,68.955,207.744
Male,69.727,191.212
Male,66.939,175.943
Male,73.995,213.372
Male,70.534,181.855
Male,72.772,210.658
Male,69.633,189.652
Male,69.75,204.18
Male,66.661,184.47
Male,68.875,199.995
Male,67.902,170.847
Male,71.971,211.543
Male,75.465,217.971
Male,63.665,160.126
Male,69.105,184.902
Male,71.053,194.0
Male,75.699,249.566
Male,71.141,191.442
Male,69.923,197.266
Male,67.781,182.612
Male,67.986,185.688
Male,70.762,198.656
Male,65.636,172.539
Male,73.854,217.887
Male,71.792,197.417
Male,62.169,147.86
Male,64.807,158.011
Male,62.758,140.267
Male,69.001,191.239
Male,69.719,204.217
Male,67.559,171.197
Male,73.278,202.279
Male,69.773,197.985
Male,70.886,224.695
Male,67.521,188.409
Male,71.052,191.98
Male,70.379,207.795
Male,70.799,195.876
Male,69.447,190.448
Male,65.091,152.525
Male,72.618,207.161
Male,68.969,177.809
Male,66.541,173.474
Male,75.819,230.939
Male,72.28,198.837
Male,66.854,180.544
Male,63.648,160.875
Male,68.38,188.776
Male,69.633,200.563
Male,72.705,203.192
Male,73.738,208.162
Male,65.934,162.55
Male,66.628,160.117
Male,68.47,201.086
Male,73.459,211.789
Male,63.184,148.619
Male,67.941,191.331
Male,74.71,207.244
Male,64.638,172.501
Male,71.198,183.637
Male,67.396,180.66
Male,67.368,170.478
Male,70.837,201.403
Male,68.516,192.122
Male,71.141,211.816
Male,67.198,185.746
Male,70.717,176.955
Male,69.185,201.122
Male,73.446,203.241
Male,71.65,200.677
Male,69.945,182.346
Male,74.698,209.373
Male,67.868,168.818
Male,71.691,188.656
Male,72.201,195.276
Male,68.099,173.896
Male,66.575,163.241
Male,70.191,181.32
Male,76.457,239.581
Male,66.142,165.997
Male,65.925,152.949
Male,71.848,200.413
Male,69.118,197.492
Male,73.358,217.39
Male,69.053,194.681
Male,71.866,203.489
Male,71.857,204.423
Male,60.799,128.39
Male,69.044,181.377
Male,68.309,188.83
Male,70.993,198.637
Male,71.942,198.927
Male,69.942,187.404
Male,71.912,204.781
Male,71.008,194.081
Male,72.282,205.927
Male,66.276,174.21
Male,68.248,183.454
Male,72.367,218.395
Male,67.496,175.21
Male,70.752,206.378
Male,71.669,189.393
Male,71.523,214.302
Male,66.08,175.548
Male,70.474,200.361
Male,70.95,216.341
Male,66.628,159.483
Male,65.265,167.756
Male,69.725,182.482
Male,71.854,212.815
Male,66.969,169.393
Male,69.231,175.912
Male,65.254,174.944
Male,72.695,181.325
Male,72.814,188.951
Male,66.578,178.488
Male,62.587,144.641
Male,67.768,164.158
Male,68.483,174.456
Male,67.728,169.458
Male,76.618,255.863
Male,73.575,222.686
Male,67.651,167.864
Male,69.755,201.009
Male,65.711,170.901
Male,68.769,172.981
Male,70.699,187.368
Male,69.208,184.929
Male,74.634,213.069
Male,70.355,202.035
Male,68.116,167.881
Male,71.096,210.821
Male,69.983,206.414
Male,65.272,156.58
Male,67.68,169.612
Male,74.067,228.407
Male,68.759,172.094
Male,69.252,192.409
Male,68.806,174.24
Male,67.745,179.554
Male,71.471,192.929
Male,70.655,195.442
Male,68.369,187.923
Male,71.47,204.596
Male,69.378,212.017
Male,74.458,209.949
Male,72.279,196.709
Male,73.074,208.058
Male,68.109,176.261
Male,67.428,189.404
Male,70.821,194.327
Male,67.241,176.746
Male,71.224,209.734
Male,65.796,158.46
Male,64.521,171.303
Male,67.477,180.295
Male,71.357,211.396
Male,68.176,190.133
Male,67.473,178.366
Male,65.657,163.195
Male,67.7,155.163
Male,62.209,130.838
Male,67.445,186.839
Male,69.579,194.095
Male,69.926,204.876
Male,68.861,199.281
Male,70.943,192.206
Male,71.575,207.817
Male,66.503,161.757
Male,69.011,191.027
Male,68.068,171.056
Male,70.42,188.243
Male,71.222,200.708
Male,70.186,188.529
Male,66.482,165.589
Male,70.389,178.851
Male,68.846,174.887
Male,69.567,187.469
Male,69.214,201.528
Male,71.678,206.402
Male,68.508,200.877
Male,70.059,225.014
Male,70.904,199.362
Male,67.114,170.789
Male,67.628,174.865
Male,70.987,214.793
Male,66.879,175.366
Male,68.477,187.205
Male,66.267,163.638
Male,65.774,156.968
Male,64.461,158.9
Male,65.855,154.965
Male,69.903,177.713
Male,69.134,196.33
Male,70.482,194.162
Male,73.507,209.698
Male,72.315,194.892
Male,73.749,204.0
Male,73.541,212.03
Male,63.094,154.889
Male,72.267,209.633
Male,71.119,174.552
Male,72.006,205.962
Male,66.703,189.43
Male,63.571,144.815
Male,70.698,187.018
Male,75.683,232.104
Male,68.162,183.233
Male,70.225,191.709
Male,71.565,194.722
Male,71.658,204.426
Male,74.67,207.908
Male,66.805,174.335
Male,68.025,185.405
Male,68.213,168.169
Male,72.06,203.926
Male,66.705,164.179
Male,65.1,180.794
Male,68.228,174.712
Male,70.278,198.729
Male,68.993,166.795
Male,72.818,202.948
Male,70.483,190.522
Male,69.265,172.3
Male,66.118,181.014
Male,60.967,134.823
Male,66.083,169.617
Male,69.338,198.39
Male,70.796,192.293
Male,64.842,161.193
Male,66.915,169.882
Male,71.197,191.684
Male,67.66,173.385
Male,68.496,182.183
Male,67.14,188.848
Male,68.031,176.665
Male,71.031,217.491
Male,65.625,168.035
Male,68.679,177.522
Male,72.264,204.416
Male,69.807,217.19
Male,66.398,170.217
Male,67.59,174.009
Male,71.089,188.116
Male,65.82,172.746
Male,68.561,186.401
Male,69.719,205.149
Male,72.055,205.676
Male,67.653,180.871
Male,69.763,189.828
Male,66.916,175.204
Male,71.694,196.726
Male,69.034,183.557
Male,68.64,203.006
Male,68.211,190.584
Male,67.456,166.391
Male,68.164,191.83
Male,70.947,193.506
Male,70.686,194.944
Male,70.968,212.826
Male,74.605,249.946
Male,64.949,168.534
Male,67.393,174.031
Male,70.675,193.559
Male,71.704,207.111
Male,70.678,205.817
Male,70.474,199.356
Male,68.424,178.62
Male,70.418,189.579
Male,71.676,200.206
Male,67.904,165.764
Male,63.006,151.351
Male,66.801,174.988
Male,66.018,174.612
Male,64.91,166.244
Male,68.503,193.982
Male,70.025,189.912
Male,64.549,148.787
Male,72.462,223.316
Male,69.964,191.065
Male,69.319,172.455
Male,69.573,191.547
Male,69.674,192.092
Male,69.229,177.593
Male,64.448,162.619
Male,67.451,177.846
Male,73.495,214.82
Male,70.969,204.41
Male,74.696,225.512
Male,68.188,190.268
Male,69.856,207.917
Male,67.198,177.314
Male,67.842,192.742
Male,70.877,218.232
Male,71.243,192.017
Male,74.463,219.813
Male,69.553,183.751
Male,70.607,183.577
Male,67.946,183.704
Male,72.186,215.869
Male,68.073,177.555
Male,68.64,176.012
Male,68.829,200.331
Male,68.02,181.987
Male,73.631,215.555
Male,67.353,171.16
Male,73.842,214.033
Male,66.358,170.054
Male,72.174,198.685
Male,71.409,205.619
Male,70.669,198.024
Male,65.838,164.989
Male,71.766,202.231
Male,70.869,201.932
Male,69.844,188.686
Male,70.409,198.739
Male,70.826,173.964
Male,66.676,183.438
Male,65.987,183.831
Male,68.527,170.888
Male,68.312,184.779
Male,68.263,169.225
Male,66.476,197.646
Male,64.362,149.458
Male,68.771,174.337
Male,72.434,200.085
Male,70.952,194.289
Male,72.509,206.749
Male,70.382,197.432
Male,72.338,216.713
Male,72.057,220.135
Male,70.037,175.978
Male,69.243,189.628
Male,64.369,154.008
Male,69.495,188.419
Male,64.608,172.316
Male,71.411,210.431
Male,68.754,175.368
Male,67.518,157.919
Male,69.44,202.308
Male,66.534,176.189
Male,68.09,178.453
Male,68.019,174.265
Male,66.175,166.681
Male,70.804,196.268
Male,68.213,192.815
Male,70.694,199.963
Male,71.897,216.053
Male,71.279,209.9
Male,65.099,164.258
Male,66.489,173.352
Male,72.022,202.747
Male,68.363,179.949
Male,69.922,181.732
Male,73.188,201.219
Male,68.644,172.549
Male,69.8,184.292
Male,65.421,167.552
Male,68.787,175.839
Male,66.274,158.387
Male,72.388,199.447
Male,68.04,174.369
Male,71.76,211.562
Male,70.92,196.835
Male,72.696,220.866
Male,71.084,207.586
Male,70.091,220.523
Male,71.614,210.04
Male,75.981,226.474
Male,71.3,199.272
Male,66.917,160.432
Male,71.114,202.993
Male,70.598,195.543
Male,68.508,183.647
Male,63.845,147.887
Male,68.819,184.719
Male,67.097,187.099
Male,66.327,163.747
Male,70.026,200.917
Male,65.642,170.214
Male,67.232,186.275
Male,71.294,202.945
Male,69.461,202.971
Male,68.897,196.136
Male,69.618,180.507
Male,69.138,188.63
Male,68.612,187.739
Male,64.821,158.877
Male,66.945,171.105
Male,68.94,185.779
Male,64.032,157.85
Male,66.933,151.199
Male,69.749,195.241
Male,71.094,188.681
Male,73.05,218.711
Male,74.349,206.017
Male,70.185,189.916
Male,71.527,212.254
Male,68.879,171.85
Male,67.676,179.299
Male,71.701,212.039
Male,68.792,197.679
Male,66.687,174.739
Male,73.058,195.593
Male,73.543,206.1
Male,71.828,198.974
Male,76.473,246.232
Male,70.933,213.245
Male,72.44,230.234
Male,72.099,212.846
Male,68.227,192.452
Male,67.76,172.216
Male,61.765,135.544
Male,68.695,195.116
Male,71.478,214.981
Male,71.653,207.069
Male,71.751,198.119
Male,72.162,207.864
Male,70.448,183.239
Male,68.257,185.647
Male,66.803,165.11
Male,67.453,160.009
Male,69.782,188.071
Male,67.448,174.388
Male,65.693,168.233
Male,61.795,135.894
Male,73.608,220.034
Male,64.181,169.8
Male,69.325,193.279
Male,70.405,195.423
Male,63.055,157.438
Male,67.705,170.136
Male,77.447,232.651
Male,69.675,177.598
Male,71.175,185.212
Male,67.973,185.025
Male,68.962,184.026
Male,74.861,225.281
Male,65.736,148.141
Male,67.445,162.845
Male,65.923,175.424
Male,67.662,172.06
Male,69.685,181.937
Male,71.321,192.948
Male,71.358,195.937
Male,65.283,163.958
Male,71.542,203.783
Male,67.064,178.515
Male,63.902,140.435
Male,71.165,194.061
Male,68.3,182.233
Male,68.793,179.087
Male,59.982,112.903
Male,68.362,188.786
Male,68.259,171.35
Male,75.01,221.454
Male,68.446,199.383
Male,64.985,159.112
Male,70.715,209.161
Male,74.431,228.375
Male,62.273,154.281
Male,66.905,164.36
Male,70.19,195.718
Male,71.078,183.727
Male,76.117,240.638
Male,71.277,205.176
Male,69.342,197.218
Male,68.047,177.124
Male,69.296,172.346
Male,73.491,218.674
Male,66.321,167.215
Male,71.873,211.323
Male,67.307,172.065
Male,68.879,182.309
Male,70.787,194.696
Male,69.984,192.144
Male,67.659,171.703
Male,69.162,190.849
Male,69.214,205.699
Male,68.001,177.602
Male,66.362,153.322
Male,67.671,174.725
Male,67.785,198.312
Male,66.863,189.409
Male,70.867,199.657
Male,72.245,203.37
Male,67.606,180.255
Male,69.698,197.052
Male,68.064,188.376
Male,63.118,160.757
Male,70.505,187.136
Male,74.298,229.094
Male,66.519,167.077
Male,70.466,182.803
Male,67.653,182.481
Male,68.324,183.215
Male,75.533,227.945
Male,65.478,164.487
Male,71.366,214.999
Male,72.175,203.964
Male,67.418,166.542
Male,63.703,152.571
Male,72.09,210.126
Male,65.514,173.179
Male,64.011,151.131
Male,66.659,182.747
Male,72.61,216.591
Male,67.006,197.799
Male,69.667,192.559
Male,65.079,174.744
Male,69.218,189.2
Male,67.248,188.003
Male,70.215,192.877
Male,67.17,186.989
Male,69.438,195.447
Male,70.693,184.942
Male,65.057,150.581
Male,68.372,188.428
Male,66.416,193.601
Male,71.116,202.656
Male,70.434,186.55
Male,67.752,188.475
Male,68.822,197.617
Male,72.664,219.877
Male,78.999,269.99
Male,67.176,176.448
Male,66.736,166.252
Male,67.046,160.156
Male,74.013,227.941
Male,65.195,154.742
Male,67.527,167.21
Male,67.769,170.297
Male,69.36,177.742
Male,69.436,178.367
Male,64.981,151.014
Male,68.038,175.445
Male,72.365,195.014
Male,70.134,202.988
Male,67.995,152.623
Male,67.041,188.605
Male,73.164,213.509
Male,70.575,194.793
Male,69.158,177.724
Male,73.987,217.579
Male,69.446,198.828
Male,69.47,183.296
Male,71.532,218.203
Male,72.284,207.541
Male,67.776,174.098
Male,67.8,182.193
Male,71.036,214.476
Male,68.395,169.634
Male,68.775,191.476
Male,71.234,200.78
Male,67.448,174.72
Male,66.857,169.376
Male,66.184,171.562
Male,66.875,168.45
Male,68.591,178.929
Male,63.979,158.207
Male,66.483,169.611
Male,65.869,167.768
Male,69.213,188.948
Male,73.522,212.866
Male,65.199,147.36
Male,70.336,214.226
Male,69.764,196.015
Male,70.68,199.509
Male,67.919,183.544
Male,71.884,211.852
Male,71.127,175.508
Male,67.078,181.526
Male,68.023,169.787
Male,67.968,194.953
Male,66.878,186.881
Male,70.388,206.903
Male,73.567,219.404
Male,65.807,154.878
Male,70.565,180.476
Male,68.086,187.31
Male,77.466,252.557
Male,72.394,209.421
Male,65.438,178.446
Male,65.909,168.221
Male,75.624,241.202
Male,69.643,195.034
Male,69.73,205.229
Male,69.011,177.587
Male,69.01,208.536
Male,68.698,184.217
Male,70.414,185.157
Male,67.889,169.25
Male,71.522,194.264
Male,67.84,166.146
Male,70.293,189.249
Male,70.827,197.925
Male,69.157,190.696
Male,74.148,211.238
Male,69.395,192.709
Male,72.598,205.096
Male,69.33,180.359
Male,64.26,161.312
Male,62.418,162.542
Male,66.229,156.677
Male,64.237,135.172
Male,72.085,210.637
Male,70.248,202.921
Male,65.828,168.421
Male,75.209,227.581
Male,73.463,223.07
Male,66.629,174.888
Male,67.164,193.392
Male,67.99,188.115
Male,64.125,152.839
Male,70.177,189.207
Male,69.523,173.977
Male,71.609,204.488
Male,68.278,182.205
Male,74.565,210.688
Male,72.633,208.066
Male,73.006,201.746
Male,71.961,208.815
Male,69.284,189.936
Male,67.362,177.375
Male,67.285,179.009
Male,70.094,167.301
Male,64.337,175.683
Male,69.869,195.715
Male,63.993,154.963
Male,66.693,185.371
Male,72.435,201.615
Male,69.677,211.713
Male,67.642,166.263
Male,68.415,188.997
Male,72.089,200.435
Male,70.245,193.012
Male,71.37,205.539
Male,71.103,201.849
Male,69.376,196.225
Male,70.137,192.782
Male,67.282,174.974
Male,70.743,201.129
Male,66.368,166.402
Male,67.226,177.306
Male,68.27,172.077
Male,68.17,178.719
Male,67.673,183.74
Male,66.475,168.898
Male,76.569,229.858
Male,68.964,187.52
Male,72.446,196.632
Male,68.041,203.162
Male,66.717,181.825
Male,70.673,185.76
Male,71.473,190.552
Male,71.583,207.925
Male,67.422,181.112
Male,69.534,200.678
Male,70.765,188.792
Male,67.603,149.567
Male,71.238,205.386
Male,69.582,214.606
Male,73.366,216.696
Male,73.498,223.413
Male,69.41,187.085
Male,71.788,221.703
Male,67.599,168.826
Male,67.671,179.187
Male,68.591,182.081
Male,71.353,208.337
Male,67.936,207.684
Male,67.438,173.231
Male,69.994,212.057
Male,68.518,187.901
